"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0014806",0.999999999988357,0.848006247308437,0,1,"smooth muscle hyperplasia","BP"
"GO:0017125",0.999999999988357,0.848006247308437,0,1,"deoxycytidyl transferase activity","MF"
"GO:0042662",0.999999999988465,0.812772793769805,0,1,"negative regulation of mesodermal cell fate specification","BP"
"GO:0061743",0.999999999988465,0.812772793769805,0,1,"motor learning","BP"
"GO:0090081",0.999999999988465,0.812772793769805,0,1,"regulation of heart induction by regulation of canonical Wnt signaling pathway","BP"
"GO:0090082",0.999999999988465,0.812772793769805,0,1,"positive regulation of heart induction by negative regulation of canonical Wnt signaling pathway","BP"
"GO:0100012",0.999999999988465,0.812772793769805,0,1,"regulation of heart induction by canonical Wnt signaling pathway","BP"
"GO:1901296",0.999999999988465,0.812772793769805,0,1,"negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment","BP"
"GO:1904340",0.999999999988465,0.812772793769805,0,1,"positive regulation of dopaminergic neuron differentiation","BP"
"GO:1904701",0.999999999988465,0.812772793769805,0,1,"Wnt-Frizzled-LRP5/6 complex assembly","BP"
"GO:1904711",0.999999999988465,0.812772793769805,0,1,"regulation of Wnt-Frizzled-LRP5/6 complex assembly","BP"
"GO:1904723",0.999999999988465,0.812772793769805,0,1,"negative regulation of Wnt-Frizzled-LRP5/6 complex assembly","BP"
"GO:1904956",0.999999999988465,0.812772793769805,0,1,"regulation of midbrain dopaminergic neuron differentiation","BP"
"GO:1904958",0.999999999988465,0.812772793769805,0,1,"positive regulation of midbrain dopaminergic neuron differentiation","BP"
"GO:1905067",0.999999999988465,0.812772793769805,0,1,"negative regulation of canonical Wnt signaling pathway involved in heart development","BP"
"GO:0032685",0.999999999988523,0.774389485383009,0,1,"negative regulation of granulocyte macrophage colony-stimulating factor production","BP"
"GO:0015019",0.999999999988534,0.820166403879187,0,1,"heparan-alpha-glucosaminide N-acetyltransferase activity","MF"
"GO:0033878",0.999999999988548,0.82975153798675,0,1,"hormone-sensitive lipase activity","MF"
"GO:1990755",0.999999999988554,0.81616355726846,0,1,"mitotic spindle microtubule depolymerization","BP"
"GO:0015862",0.99999999998859,0.811113298957845,0,1,"uridine transport","BP"
"GO:0021813",0.999999999988618,0.782998628179452,0,1,"cell-cell adhesion involved in neuronal-glial interactions involved in cerebral cortex radial glia guided migration","BP"
"GO:0097117",0.999999999988644,0.84760171389999,0,1,"guanylate kinase-associated protein clustering","BP"
"GO:1904717",0.999999999988644,0.84760171389999,0,1,"regulation of AMPA glutamate receptor clustering","BP"
"GO:0009061",0.999999999988646,0.825411196808624,0,1,"anaerobic respiration","BP"
"GO:0036022",0.999999999988648,0.813887425431283,0,1,"limb joint morphogenesis","BP"
"GO:0036023",0.999999999988648,0.813887425431283,0,1,"embryonic skeletal limb joint morphogenesis","BP"
"GO:0060769",0.999999999988648,0.813887425431283,0,1,"positive regulation of epithelial cell proliferation involved in prostate gland development","BP"
"GO:0060983",0.999999999988648,0.813887425431283,0,1,"epicardium-derived cardiac vascular smooth muscle cell differentiation","BP"
"GO:1904173",0.999999999988648,0.813887425431283,0,1,"regulation of histone demethylase activity (H3-K4 specific)","BP"
"GO:1904499",0.999999999988648,0.813887425431283,0,1,"regulation of chromatin-mediated maintenance of transcription","BP"
"GO:1904501",0.999999999988648,0.813887425431283,0,1,"positive regulation of chromatin-mediated maintenance of transcription","BP"
"GO:1904793",0.999999999988648,0.813887425431283,0,1,"regulation of euchromatin binding","BP"
"GO:1904796",0.999999999988648,0.813887425431283,0,1,"regulation of core promoter binding","BP"
"GO:0097298",0.999999999988668,0.836662728611577,0,1,"regulation of nucleus size","BP"
"GO:0010915",0.999999999988695,0.826708625782327,0,1,"regulation of very-low-density lipoprotein particle clearance","BP"
"GO:0010916",0.999999999988695,0.826708625782327,0,1,"negative regulation of very-low-density lipoprotein particle clearance","BP"
"GO:0039552",0.999999999988695,0.826708625782327,0,1,"RIG-I binding","MF"
"GO:0071894",0.999999999988695,0.826708625782327,0,1,"histone H2B conserved C-terminal lysine ubiquitination","BP"
"GO:0061656",0.999999999988696,0.815873787250022,0,1,"SUMO conjugating enzyme activity","MF"
"GO:1903182",0.999999999988696,0.815873787250022,0,1,"regulation of SUMO transferase activity","BP"
"GO:1903755",0.999999999988696,0.815873787250022,0,1,"positive regulation of SUMO transferase activity","BP"
"GO:0002191",0.999999999988787,0.803697129694953,0,1,"cap-dependent translational initiation","BP"
"GO:1903674",0.999999999988787,0.803697129694953,0,1,"regulation of cap-dependent translational initiation","BP"
"GO:1903676",0.999999999988787,0.803697129694953,0,1,"positive regulation of cap-dependent translational initiation","BP"
"GO:0097158",0.999999999988796,0.813892890273782,0,1,"pre-mRNA intronic pyrimidine-rich binding","MF"
"GO:0005010",0.999999999988818,0.848180773347028,0,1,"insulin-like growth factor-activated receptor activity","MF"
"GO:0021934",0.999999999988818,0.848180773347028,0,1,"hindbrain tangential cell migration","BP"
"GO:0021935",0.999999999988818,0.848180773347028,0,1,"cerebellar granule cell precursor tangential migration","BP"
"GO:0034670",0.999999999988818,0.848180773347028,0,1,"chemotaxis to arachidonic acid","BP"
"GO:0051389",0.999999999988818,0.848180773347028,0,1,"inactivation of MAPKK activity","BP"
"GO:1990763",0.999999999988818,0.848180773347028,0,1,"arrestin family protein binding","MF"
"GO:0031619",0.999999999988822,0.848180773347024,0,1,"homologous chromosome orientation involved in meiotic metaphase I plate congression","BP"
"GO:0051455",0.999999999988822,0.848180773347024,0,1,"attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation","BP"
"GO:0004397",0.999999999988823,0.822473174683617,0,1,"histidine ammonia-lyase activity","MF"
"GO:0003408",0.999999999988826,0.848180773347019,0,1,"optic cup formation involved in camera-type eye development","BP"
"GO:0002276",0.999999999988859,0.825662909115056,0,1,"basophil activation involved in immune response","BP"
"GO:0002560",0.999999999988859,0.825662909115056,0,1,"basophil mediated immunity","BP"
"GO:0002561",0.999999999988859,0.825662909115056,0,1,"basophil degranulation","BP"
"GO:0003844",0.999999999988863,0.810883520140971,0,1,"1,4-alpha-glucan branching enzyme activity","MF"
"GO:0043163",0.999999999988874,0.847962643361534,0,1,"cell envelope organization","BP"
"GO:0045229",0.999999999988874,0.847962643361534,0,1,"external encapsulating structure organization","BP"
"GO:1990785",0.999999999988875,0.826454159586038,0,1,"response to water-immersion restraint stress","BP"
"GO:0048686",0.999999999988875,0.825003959683983,0,1,"regulation of sprouting of injured axon","BP"
"GO:0048687",0.999999999988875,0.825003959683983,0,1,"positive regulation of sprouting of injured axon","BP"
"GO:0048690",0.999999999988875,0.825003959683983,0,1,"regulation of axon extension involved in regeneration","BP"
"GO:0048691",0.999999999988875,0.825003959683983,0,1,"positive regulation of axon extension involved in regeneration","BP"
"GO:0031129",0.999999999988878,0.848074600589929,0,1,"inductive cell-cell signaling","BP"
"GO:0072309",0.999999999988878,0.848074600589929,0,1,"mesenchymal stem cell maintenance involved in metanephric nephron morphogenesis","BP"
"GO:0071400",0.999999999988965,0.812881567717394,0,1,"cellular response to oleic acid","BP"
"GO:0004912",0.999999999988972,0.79398287582953,0,1,"interleukin-3 receptor activity","MF"
"GO:0019978",0.999999999988972,0.79398287582953,0,1,"interleukin-3 binding","MF"
"GO:0038156",0.999999999988972,0.79398287582953,0,1,"interleukin-3-mediated signaling pathway","BP"
"GO:0015433",0.999999999988973,0.664007711945848,0,2,"peptide antigen-transporting ATPase activity","MF"
"GO:0019060",0.999999999988973,0.664007711945848,0,2,"intracellular transport of viral protein in host cell","BP"
"GO:0046967",0.999999999988973,0.664007711945848,0,2,"cytosol to ER transport","BP"
"GO:0046980",0.999999999988973,0.664007711945848,0,2,"tapasin binding","MF"
"GO:0045083",0.999999999989025,0.820885327479727,0,1,"negative regulation of interleukin-12 biosynthetic process","BP"
"GO:1900223",0.999999999989025,0.820885327479727,0,1,"positive regulation of beta-amyloid clearance","BP"
"GO:1901076",0.999999999989025,0.820885327479727,0,1,"positive regulation of engulfment of apoptotic cell","BP"
"GO:1904629",0.999999999989025,0.820885327479727,0,1,"response to diterpene","BP"
"GO:1904630",0.999999999989025,0.820885327479727,0,1,"cellular response to diterpene","BP"
"GO:1904631",0.999999999989025,0.820885327479727,0,1,"response to glucoside","BP"
"GO:1904632",0.999999999989025,0.820885327479727,0,1,"cellular response to glucoside","BP"
"GO:1990416",0.999999999989025,0.820885327479727,0,1,"cellular response to brain-derived neurotrophic factor stimulus","BP"
"GO:0031270",0.999999999989056,0.814177207384278,0,1,"pseudopodium retraction","BP"
"GO:0033328",0.999999999989056,0.814177207384278,0,1,"peroxisome membrane targeting sequence binding","MF"
"GO:0034458",0.999999999989056,0.814177207384278,0,1,"3'-5' RNA helicase activity","MF"
"GO:0035945",0.999999999989056,0.814177207384278,0,1,"mitochondrial ncRNA surveillance","BP"
"GO:0035946",0.999999999989056,0.814177207384278,0,1,"mitochondrial mRNA surveillance","BP"
"GO:0036105",0.999999999989056,0.814177207384278,0,1,"peroxisome membrane class-1 targeting sequence binding","MF"
"GO:0071026",0.999999999989056,0.814177207384278,0,1,"cytoplasmic RNA surveillance","BP"
"GO:1900130",0.999999999989056,0.814177207384278,0,1,"regulation of lipid binding","BP"
"GO:1900131",0.999999999989056,0.814177207384278,0,1,"negative regulation of lipid binding","BP"
"GO:2000827",0.999999999989056,0.814177207384278,0,1,"mitochondrial RNA surveillance","BP"
"GO:0008785",0.999999999989061,0.812382803895086,0,1,"alkyl hydroperoxide reductase activity","MF"
"GO:0010736",0.999999999989061,0.84791232377427,0,1,"serum response element binding","MF"
"GO:0060532",0.999999999989061,0.84791232377427,0,1,"bronchus cartilage development","BP"
"GO:0061145",0.999999999989061,0.84791232377427,0,1,"lung smooth muscle development","BP"
"GO:1904924",0.999999999989113,0.798131652285028,0,1,"negative regulation of mitophagy in response to mitochondrial depolarization","BP"
"GO:1905089",0.999999999989113,0.798131652285028,0,1,"regulation of parkin-mediated mitophagy in response to mitochondrial depolarization","BP"
"GO:1905090",0.999999999989113,0.798131652285028,0,1,"negative regulation of parkin-mediated mitophagy in response to mitochondrial depolarization","BP"
"GO:0015235",0.999999999989135,0.848180773346711,0,1,"cobalamin transporter activity","MF"
"GO:0071678",0.999999999989135,0.848180773346711,0,1,"olfactory bulb axon guidance","BP"
"GO:0034240",0.999999999989166,0.848180761942066,0,1,"negative regulation of macrophage fusion","BP"
"GO:0042954",0.999999999989166,0.848180761942066,0,1,"lipoprotein transporter activity","MF"
"GO:0046725",0.999999999989166,0.848180761942066,0,1,"negative regulation by virus of viral protein levels in host cell","BP"
"GO:0004747",0.999999999989169,0.764737563248817,0,1,"ribokinase activity","MF"
"GO:1902463",0.999999999989169,0.764737563248817,0,1,"protein localization to cell leading edge","BP"
"GO:2000393",0.999999999989169,0.764737563248817,0,1,"negative regulation of lamellipodium morphogenesis","BP"
"GO:0070899",0.999999999989188,0.809874340252126,0,1,"mitochondrial tRNA wobble uridine modification","BP"
"GO:0004055",0.999999999989229,0.804174119970656,0,1,"argininosuccinate synthase activity","MF"
"GO:0070143",0.999999999989241,0.834711235337941,0,1,"mitochondrial alanyl-tRNA aminoacylation","BP"
"GO:0030624",0.999999999989264,0.841688940247964,0,1,"U6atac snRNA binding","MF"
"GO:1903584",0.999999999989264,0.841688940247964,0,1,"regulation of histone deubiquitination","BP"
"GO:1903586",0.999999999989264,0.841688940247964,0,1,"positive regulation of histone deubiquitination","BP"
"GO:0034224",0.99999999998928,0.658859272395314,0,2,"cellular response to zinc ion starvation","BP"
"GO:0070840",0.999999999989299,0.68960598641899,0,2,"dynein complex binding","MF"
"GO:0042892",0.999999999989331,0.829975667869193,0,1,"chloramphenicol transport","BP"
"GO:0052031",0.999999999989331,0.829975667869193,0,1,"modulation by symbiont of host defense response","BP"
"GO:0052063",0.999999999989331,0.829975667869193,0,1,"induction by symbiont of defense-related host nitric oxide production","BP"
"GO:0052163",0.999999999989331,0.829975667869193,0,1,"modulation by symbiont of defense-related host nitric oxide production","BP"
"GO:0052251",0.999999999989331,0.829975667869193,0,1,"induction by organism of defense response of other organism involved in symbiotic interaction","BP"
"GO:0052255",0.999999999989331,0.829975667869193,0,1,"modulation by organism of defense response of other organism involved in symbiotic interaction","BP"
"GO:0052263",0.999999999989331,0.829975667869193,0,1,"induction by organism of defense-related nitric oxide production in other organism involved in symbiotic interaction","BP"
"GO:0052302",0.999999999989331,0.829975667869193,0,1,"modulation by organism of defense-related nitric oxide production in other organism involved in symbiotic interaction","BP"
"GO:0052345",0.999999999989331,0.829975667869193,0,1,"positive regulation by organism of defense-related nitric oxide production in other organism involved in symbiotic interaction","BP"
"GO:0052347",0.999999999989331,0.829975667869193,0,1,"positive regulation by symbiont of defense-related host nitric oxide production","BP"
"GO:0052509",0.999999999989331,0.829975667869193,0,1,"positive regulation by symbiont of host defense response","BP"
"GO:0052510",0.999999999989331,0.829975667869193,0,1,"positive regulation by organism of defense response of other organism involved in symbiotic interaction","BP"
"GO:0052551",0.999999999989331,0.829975667869193,0,1,"response to defense-related nitric oxide production by other organism involved in symbiotic interaction","BP"
"GO:0052552",0.999999999989331,0.829975667869193,0,1,"modulation by organism of immune response of other organism involved in symbiotic interaction","BP"
"GO:0052553",0.999999999989331,0.829975667869193,0,1,"modulation by symbiont of host immune response","BP"
"GO:0052555",0.999999999989331,0.829975667869193,0,1,"positive regulation by organism of immune response of other organism involved in symbiotic interaction","BP"
"GO:0052556",0.999999999989331,0.829975667869193,0,1,"positive regulation by symbiont of host immune response","BP"
"GO:0052558",0.999999999989331,0.829975667869193,0,1,"induction by organism of immune response of other organism involved in symbiotic interaction","BP"
"GO:0052559",0.999999999989331,0.829975667869193,0,1,"induction by symbiont of host immune response","BP"
"GO:0052565",0.999999999989331,0.829975667869193,0,1,"response to defense-related host nitric oxide production","BP"
"GO:0004145",0.999999999989357,0.791132476118387,0,1,"diamine N-acetyltransferase activity","MF"
"GO:0019809",0.999999999989357,0.791132476118387,0,1,"spermidine binding","MF"
"GO:0032917",0.999999999989357,0.791132476118387,0,1,"polyamine acetylation","BP"
"GO:0032918",0.999999999989357,0.791132476118387,0,1,"spermidine acetylation","BP"
"GO:0032919",0.999999999989357,0.791132476118387,0,1,"spermine acetylation","BP"
"GO:0032920",0.999999999989357,0.791132476118387,0,1,"putrescine acetylation","BP"
"GO:0046204",0.999999999989357,0.791132476118387,0,1,"nor-spermidine metabolic process","BP"
"GO:0052917",0.999999999989397,0.811031993781608,0,1,"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity","MF"
"GO:0030474",0.999999999989397,0.848176201565408,0,1,"spindle pole body duplication","BP"
"GO:0030954",0.999999999989397,0.848176201565408,0,1,"astral microtubule nucleation","BP"
"GO:0051300",0.999999999989397,0.848176201565408,0,1,"spindle pole body organization","BP"
"GO:1903087",0.999999999989397,0.848176201565408,0,1,"mitotic spindle pole body duplication","BP"
"GO:0004347",0.999999999989406,0.811453947036985,0,1,"glucose-6-phosphate isomerase activity","MF"
"GO:0019242",0.999999999989406,0.811453947036985,0,1,"methylglyoxal biosynthetic process","BP"
"GO:0004503",0.999999999989411,0.838667088567293,0,1,"monophenol monooxygenase activity","MF"
"GO:0015864",0.999999999989417,0.676961619873484,0,2,"pyrimidine nucleoside transport","BP"
"GO:0005287",0.999999999989437,0.848180773346408,0,1,"high-affinity basic amino acid transmembrane transporter activity","MF"
"GO:0005289",0.999999999989437,0.848180773346408,0,1,"high-affinity arginine transmembrane transporter activity","MF"
"GO:0005292",0.999999999989437,0.848180773346408,0,1,"high-affinity lysine transmembrane transporter activity","MF"
"GO:0034226",0.999999999989437,0.848180773346408,0,1,"lysine import","BP"
"GO:0044745",0.999999999989437,0.848180773346408,0,1,"amino acid transmembrane import","BP"
"GO:0061459",0.999999999989437,0.848180773346408,0,1,"L-arginine transmembrane transporter activity","MF"
"GO:0061461",0.999999999989437,0.848180773346408,0,1,"L-lysine import","BP"
"GO:0089718",0.999999999989437,0.848180773346408,0,1,"amino acid import across plasma membrane","BP"
"GO:0090649",0.999999999989437,0.848180773346408,0,1,"response to oxygen-glucose deprivation","BP"
"GO:0090650",0.999999999989437,0.848180773346408,0,1,"cellular response to oxygen-glucose deprivation","BP"
"GO:0097625",0.999999999989437,0.848180773346408,0,1,"low-affinity basic amino acid transmembrane transporter activity","MF"
"GO:0097626",0.999999999989437,0.848180773346408,0,1,"low-affinity L-arginine transmembrane transporter activity","MF"
"GO:0097627",0.999999999989437,0.848180773346408,0,1,"high-affinity L-ornithine transmembrane transporter activity","MF"
"GO:0097638",0.999999999989437,0.848180773346408,0,1,"L-arginine import across plasma membrane","BP"
"GO:0097639",0.999999999989437,0.848180773346408,0,1,"L-lysine import across plasma membrane","BP"
"GO:0097640",0.999999999989437,0.848180773346408,0,1,"L-ornithine import across plasma membrane","BP"
"GO:1902022",0.999999999989437,0.848180773346408,0,1,"L-lysine transport","BP"
"GO:1902765",0.999999999989437,0.848180773346408,0,1,"L-arginine import into cell","BP"
"GO:1903400",0.999999999989437,0.848180773346408,0,1,"L-arginine transmembrane transport","BP"
"GO:1903401",0.999999999989437,0.848180773346408,0,1,"L-lysine transmembrane transport","BP"
"GO:1903410",0.999999999989437,0.848180773346408,0,1,"L-lysine import into cell","BP"
"GO:1903411",0.999999999989437,0.848180773346408,0,1,"L-ornithine import into cell","BP"
"GO:1903826",0.999999999989437,0.848180773346408,0,1,"arginine transmembrane transport","BP"
"GO:0035332",0.99999999998945,0.848180773346396,0,1,"positive regulation of hippo signaling","BP"
"GO:0097166",0.99999999998945,0.848180773346396,0,1,"lens epithelial cell proliferation","BP"
"GO:2001109",0.99999999998945,0.848180773346396,0,1,"regulation of lens epithelial cell proliferation","BP"
"GO:2001111",0.99999999998945,0.848180773346396,0,1,"positive regulation of lens epithelial cell proliferation","BP"
"GO:2001295",0.999999999989458,0.848180773346387,0,1,"malonyl-CoA biosynthetic process","BP"
"GO:0022400",0.999999999989472,0.831567232179281,0,1,"regulation of rhodopsin mediated signaling pathway","BP"
"GO:0019427",0.999999999989491,0.844182421411583,0,1,"acetyl-CoA biosynthetic process from acetate","BP"
"GO:0004584",0.999999999989498,0.840590566756239,0,1,"dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase activity","MF"
"GO:0016287",0.999999999989513,0.811228924098918,0,1,"glycerone-phosphate O-acyltransferase activity","MF"
"GO:0004586",0.999999999989526,0.816790109790981,0,1,"ornithine decarboxylase activity","MF"
"GO:0071619",0.999999999989526,0.816790109790981,0,1,"phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP"
"GO:2001163",0.999999999989526,0.816790109790981,0,1,"regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP"
"GO:2001165",0.999999999989526,0.816790109790981,0,1,"positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP"
"GO:1902630",0.99999999998954,0.847509290647281,0,1,"regulation of membrane hyperpolarization","BP"
"GO:0008460",0.999999999989551,0.804751476334845,0,1,"dTDP-glucose 4,6-dehydratase activity","MF"
"GO:0001734",0.999999999989559,0.789559840535571,0,1,"mRNA (N6-adenosine)-methyltransferase activity","MF"
"GO:1990729",0.999999999989559,0.789559840535571,0,1,"primary miRNA modification","BP"
"GO:1990744",0.999999999989559,0.789559840535571,0,1,"primary miRNA methylation","BP"
"GO:0010481",0.999999999989571,0.804120087449945,0,1,"epidermal cell division","BP"
"GO:0010482",0.999999999989571,0.804120087449945,0,1,"regulation of epidermal cell division","BP"
"GO:0016260",0.999999999989607,0.81244698156579,0,1,"selenocysteine biosynthetic process","BP"
"GO:0019442",0.999999999989607,0.81244698156579,0,1,"tryptophan catabolic process to acetyl-CoA","BP"
"GO:0030429",0.999999999989607,0.81244698156579,0,1,"kynureninase activity","MF"
"GO:0034516",0.999999999989607,0.81244698156579,0,1,"response to vitamin B6","BP"
"GO:0043420",0.999999999989607,0.81244698156579,0,1,"anthranilate metabolic process","BP"
"GO:0006256",0.999999999989685,0.8222077126244,0,1,"UDP catabolic process","BP"
"GO:0009140",0.999999999989685,0.8222077126244,0,1,"pyrimidine nucleoside diphosphate catabolic process","BP"
"GO:0009195",0.999999999989685,0.8222077126244,0,1,"pyrimidine ribonucleoside diphosphate catabolic process","BP"
"GO:0009222",0.999999999989685,0.8222077126244,0,1,"pyrimidine ribonucleotide catabolic process","BP"
"GO:0035248",0.999999999989685,0.8222077126244,0,1,"alpha-1,4-N-acetylgalactosaminyltransferase activity","MF"
"GO:0039506",0.999999999989704,0.840815127939087,0,1,"modulation by virus of host molecular function","BP"
"GO:0039507",0.999999999989704,0.840815127939087,0,1,"suppression by virus of host molecular function","BP"
"GO:0052056",0.999999999989704,0.840815127939087,0,1,"negative regulation by symbiont of host molecular function","BP"
"GO:0051267",0.999999999989728,0.83283685757748,0,1,"CP2 mannose-ethanolamine phosphotransferase activity","MF"
"GO:0019417",0.99999999998973,0.710951095489007,0,2,"sulfur oxidation","BP"
"GO:0051037",0.999999999989747,0.659830466341049,0,2,"regulation of transcription involved in meiotic cell cycle","BP"
"GO:1903408",0.999999999989777,0.830933042555343,0,1,"positive regulation of sodium:potassium-exchanging ATPase activity","BP"
"GO:1903526",0.999999999989777,0.830933042555343,0,1,"negative regulation of membrane tubulation","BP"
"GO:0038046",0.999999999989798,0.847692257212224,0,1,"enkephalin receptor activity","MF"
"GO:0061113",0.999999999989808,0.620037728525449,0,2,"pancreas morphogenesis","BP"
"GO:0033823",0.999999999989838,0.828131575512172,0,1,"procollagen glucosyltransferase activity","MF"
"GO:0005314",0.999999999989843,0.670609450103534,0,2,"high-affinity glutamate transmembrane transporter activity","MF"
"GO:0006842",0.99999999998985,0.588030626369342,0,2,"tricarboxylic acid transport","BP"
"GO:0015137",0.99999999998985,0.588030626369342,0,2,"citrate transmembrane transporter activity","MF"
"GO:0015746",0.99999999998985,0.588030626369342,0,2,"citrate transport","BP"
"GO:0008887",0.999999999989861,0.848033659464486,0,1,"glycerate kinase activity","MF"
"GO:2001287",0.999999999989866,0.66659185941883,0,2,"negative regulation of caveolin-mediated endocytosis","BP"
"GO:0000147",0.999999999989876,0.848168198051383,0,1,"actin cortical patch assembly","BP"
"GO:0044396",0.999999999989876,0.848168198051383,0,1,"actin cortical patch organization","BP"
"GO:1990930",0.999999999989933,0.782536739640037,0,1,"RNA N1-methyladenosine dioxygenase activity","MF"
"GO:0004163",0.99999999998997,0.808735740446305,0,1,"diphosphomevalonate decarboxylase activity","MF"
"GO:0048808",0.999999999989995,0.713921829832384,0,2,"male genitalia morphogenesis","BP"
"GO:0090598",0.999999999989995,0.713921829832384,0,2,"male anatomical structure morphogenesis","BP"
"GO:0043103",0.999999999990007,0.636652375067824,0,2,"hypoxanthine salvage","BP"
"GO:0043111",0.999999999990007,0.780419144513482,0,1,"replication fork arrest","BP"
"GO:0046570",0.999999999990032,0.751956022395309,0,1,"methylthioribulose 1-phosphate dehydratase activity","MF"
"GO:0021797",0.999999999990036,0.674204264936717,0,2,"forebrain anterior/posterior pattern specification","BP"
"GO:0001082",0.999999999990087,0.802983797033907,0,1,"transcription factor activity, RNA polymerase I transcription factor binding","MF"
"GO:0001167",0.999999999990087,0.802983797033907,0,1,"RNA polymerase I transcription factor activity, sequence-specific DNA binding","MF"
"GO:0001169",0.999999999990087,0.802983797033907,0,1,"transcription factor activity, RNA polymerase I CORE element sequence-specific binding","MF"
"GO:0001186",0.999999999990087,0.802983797033907,0,1,"transcription factor activity, RNA polymerase I transcription factor recruiting","MF"
"GO:0001187",0.999999999990087,0.802983797033907,0,1,"transcription factor activity, RNA polymerase I CORE element binding transcription factor recruiting","MF"
"GO:0042664",0.999999999990103,0.782921869472592,0,1,"negative regulation of endodermal cell fate specification","BP"
"GO:0008109",0.999999999990158,0.847483085919253,0,1,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity","MF"
"GO:0047280",0.999999999990164,0.819106489416977,0,1,"nicotinamide phosphoribosyltransferase activity","MF"
"GO:0002635",0.999999999990194,0.846799557047081,0,1,"negative regulation of germinal center formation","BP"
"GO:1903516",0.999999999990194,0.846799557047081,0,1,"regulation of single strand break repair","BP"
"GO:1904762",0.999999999990194,0.846799557047081,0,1,"positive regulation of myofibroblast differentiation","BP"
"GO:1990404",0.999999999990194,0.846799557047081,0,1,"protein ADP-ribosylase activity","MF"
"GO:0000827",0.999999999990199,0.822860119585255,0,1,"inositol-1,3,4,5,6-pentakisphosphate kinase activity","MF"
"GO:0035750",0.999999999990199,0.822860119585255,0,1,"protein localization to myelin sheath abaxonal region","BP"
"GO:0017172",0.9999999999902,0.800889937384295,0,1,"cysteine dioxygenase activity","MF"
"GO:0019450",0.9999999999902,0.800889937384295,0,1,"L-cysteine catabolic process to pyruvate","BP"
"GO:0019451",0.9999999999902,0.800889937384295,0,1,"L-cysteine catabolic process to pyruvate, using cysteine dioxygenase","BP"
"GO:0047395",0.9999999999902,0.800889937384295,0,1,"glycerophosphoinositol glycerophosphodiesterase activity","MF"
"GO:0071701",0.999999999990222,0.828548652386072,0,1,"regulation of MAPK export from nucleus","BP"
"GO:0008466",0.999999999990298,0.807362907564309,0,1,"glycogenin glucosyltransferase activity","MF"
"GO:0036034",0.999999999990302,0.813102948884077,0,1,"mediator complex assembly","BP"
"GO:2001176",0.999999999990302,0.813102948884077,0,1,"regulation of mediator complex assembly","BP"
"GO:2001178",0.999999999990302,0.813102948884077,0,1,"positive regulation of mediator complex assembly","BP"
"GO:0007439",0.999999999990313,0.822710818864951,0,1,"ectodermal digestive tract development","BP"
"GO:0008458",0.999999999990313,0.822710818864951,0,1,"carnitine O-octanoyltransferase activity","MF"
"GO:0048611",0.999999999990313,0.822710818864951,0,1,"embryonic ectodermal digestive tract development","BP"
"GO:0004567",0.999999999990318,0.817441136104084,0,1,"beta-mannosidase activity","MF"
"GO:0004063",0.999999999990345,0.808926953021129,0,1,"aryldialkylphosphatase activity","MF"
"GO:0004902",0.999999999990345,0.808926953021129,0,1,"granulocyte colony-stimulating factor receptor activity","MF"
"GO:0009698",0.999999999990345,0.808926953021129,0,1,"phenylpropanoid metabolic process","BP"
"GO:0009804",0.999999999990345,0.808926953021129,0,1,"coumarin metabolic process","BP"
"GO:0010124",0.999999999990345,0.808926953021129,0,1,"phenylacetate catabolic process","BP"
"GO:0046226",0.999999999990345,0.808926953021129,0,1,"coumarin catabolic process","BP"
"GO:0046271",0.999999999990345,0.808926953021129,0,1,"phenylpropanoid catabolic process","BP"
"GO:0047856",0.999999999990345,0.808926953021129,0,1,"dihydrocoumarin hydrolase activity","MF"
"GO:0035583",0.999999999990428,0.717874144314797,0,2,"sequestering of TGFbeta in extracellular matrix","BP"
"GO:0052856",0.99999999999043,0.752956676552214,0,1,"NADHX epimerase activity","MF"
"GO:0052857",0.99999999999043,0.752956676552214,0,1,"NADPHX epimerase activity","MF"
"GO:0045355",0.9999999999905,0.77473083632199,0,1,"negative regulation of interferon-alpha biosynthetic process","BP"
"GO:0090560",0.999999999990504,0.815264437271552,0,1,"2-(3-amino-3-carboxypropyl)histidine synthase activity","MF"
"GO:0046136",0.999999999990533,0.65158231423981,0,2,"positive regulation of vitamin metabolic process","BP"
"GO:0060557",0.999999999990533,0.65158231423981,0,2,"positive regulation of vitamin D biosynthetic process","BP"
"GO:0060559",0.999999999990533,0.65158231423981,0,2,"positive regulation of calcidiol 1-monooxygenase activity","BP"
"GO:0048792",0.999999999990545,0.837975207658912,0,1,"spontaneous exocytosis of neurotransmitter","BP"
"GO:0006393",0.999999999990552,0.791000839194407,0,1,"termination of mitochondrial transcription","BP"
"GO:0016243",0.999999999990562,0.846840958000153,0,1,"regulation of autophagosome size","BP"
